lat,lon,binary,subset,country,geometry,copernicus,glad,gflfc30,dynamicworld,digital-earth-africa,esri-lulc,stratum
0.1375045801981619,34.09255046019023,0,testing,Kenya,POINT (34.09255046019023 0.1375045801981619),1,1,1,0,1,1,1.0
-0.9384964043103956,35.196367961673985,0,testing,Kenya,POINT (35.196367961673985 -0.9384964043103956),1,1,1,1,0,1,1.0
-0.5799924116994661,37.14320247144663,0,testing,Kenya,POINT (37.14320247144663 -0.5799924116994661),1,0,0,0,1,0,1.0
-0.5907161983375747,34.839386313724425,1,testing,Kenya,POINT (34.839386313724425 -0.5907161983375747),1,1,1,0,1,0,1.0
-2.7530158736682773,37.29813460624728,0,testing,Kenya,POINT (37.29813460624728 -2.7530158736682773),0,0,0,1,0,0,0.0
3.2939567840656823,37.23508018201012,0,testing,Kenya,POINT (37.23508018201012 3.2939567840656823),0,0,0,1,0,0,0.0
3.1399987547652173,34.620563644213945,0,testing,Kenya,POINT (34.620563644213945 3.1399987547652173),0,0,0,0,0,0,0.0
2.045318323295509,37.90330112445743,0,testing,Kenya,POINT (37.90330112445743 2.045318323295509),0,0,0,1,0,0,0.0
1.4087696247600232,38.75219866912606,0,testing,Kenya,POINT (38.75219866912606 1.4087696247600232),0,0,0,1,0,0,0.0
-0.4527076737242724,36.09478312311987,0,testing,Kenya,POINT (36.09478312311987 -0.4527076737242724),1,0,1,0,0,0,1.0
3.052691828541616,39.14544637042974,0,testing,Kenya,POINT (39.14544637042974 3.052691828541616),0,0,0,1,0,0,0.0
0.8166083567094135,36.986050045933645,0,testing,Kenya,POINT (36.986050045933645 0.8166083567094135),0,0,0,0,0,0,1.0
2.360931840234958,36.67508229636412,0,testing,Kenya,POINT (36.67508229636412 2.360931840234958),0,0,0,0,0,0,0.0
-1.3410826721831222,34.87929322199816,0,testing,Kenya,POINT (34.87929322199816 -1.3410826721831222),1,1,1,0,0,1,1.0
0.6752585022986302,36.96034269804192,0,testing,Kenya,POINT (36.96034269804192 0.6752585022986302),0,0,0,0,0,0,1.0
0.4034110699662577,38.01094738788046,0,testing,Kenya,POINT (38.01094738788046 0.4034110699662577),1,0,0,0,0,0,1.0
0.4669841625774332,37.67819502983178,0,testing,Kenya,POINT (37.67819502983178 0.4669841625774332),0,0,0,1,0,0,0.0
4.17275389765291,35.56489986263098,0,testing,Kenya,POINT (35.56489986263098 4.17275389765291),0,0,0,0,0,0,0.0
-0.1059906767584168,38.89991542855711,0,testing,Kenya,POINT (38.89991542855711 -0.1059906767584168),0,0,0,0,0,0,0.0
1.7564825870660954,36.31334231145933,0,testing,Kenya,POINT (36.31334231145933 1.7564825870660954),0,0,0,0,0,0,0.0
-0.7701864509339067,36.05446021526722,0,testing,Kenya,POINT (36.05446021526722 -0.7701864509339067),1,0,0,0,1,1,0.0
3.5311304324163824,37.91044452150111,0,testing,Kenya,POINT (37.91044452150111 3.5311304324163824),0,0,0,0,0,0,0.0
-1.2831810660561516,34.5575298635729,1,testing,Kenya,POINT (34.5575298635729 -1.2831810660561516),1,1,0,1,1,1,1.0
-0.8794258046257776,35.39516029245672,0,testing,Kenya,POINT (35.39516029245672 -0.8794258046257776),1,0,1,0,0,0,1.0
3.043383821526915,38.321928188337154,0,testing,Kenya,POINT (38.321928188337154 3.043383821526915),0,0,0,0,0,0,0.0
0.5760758805466408,39.34805366474005,0,testing,Kenya,POINT (39.34805366474005 0.5760758805466408),0,0,0,0,0,0,0.0
2.2930049702457507,40.70228392102145,0,testing,Kenya,POINT (40.70228392102145 2.2930049702457507),0,0,0,0,0,0,0.0
2.685077579713715,34.988652426404,0,testing,Kenya,POINT (34.988652426404 2.685077579713715),0,0,0,0,0,0,0.0
-0.7040441877978902,35.0036305876314,0,testing,Kenya,POINT (35.0036305876314 -0.7040441877978902),1,1,1,0,1,0,1.0
-0.0251537486542537,34.653443139440675,0,testing,Kenya,POINT (34.653443139440675 -0.0251537486542537),1,0,1,0,1,0,1.0
0.3435724730712614,40.61441454379028,0,testing,Kenya,POINT (40.61441454379028 0.3435724730712614),0,0,0,0,0,0,0.0
-2.8238115957339627,38.51702418202515,0,testing,Kenya,POINT (38.51702418202515 -2.8238115957339627),0,0,0,0,0,0,0.0
4.452384575378512,34.383934200549206,0,testing,Kenya,POINT (34.383934200549206 4.452384575378512),0,0,0,0,0,0,0.0
2.586844410120408,37.70530305115963,0,testing,Kenya,POINT (37.70530305115963 2.586844410120408),0,0,0,0,0,1,0.0
-1.367002453719124,35.33655489953117,0,testing,Kenya,POINT (35.33655489953117 -1.367002453719124),0,0,1,0,0,0,1.0
2.5714102466385724,38.39506049495438,0,testing,Kenya,POINT (38.39506049495438 2.5714102466385724),0,0,0,0,0,0,0.0
3.227200928285846,39.08484946663141,0,testing,Kenya,POINT (39.08484946663141 3.227200928285846),0,0,0,0,0,0,0.0
0.9915204603295136,37.09093189496214,0,testing,Kenya,POINT (37.09093189496214 0.9915204603295136),0,0,0,1,0,0,0.0
-2.6561425061602493,37.349874791030274,0,testing,Kenya,POINT (37.349874791030274 -2.6561425061602493),0,0,0,0,0,0,0.0
-0.7515855198732806,35.17501834522299,0,testing,Kenya,POINT (35.17501834522299 -0.7515855198732806),1,1,0,0,0,1,1.0
-0.6426003621868701,35.71291563450446,0,testing,Kenya,POINT (35.71291563450446 -0.6426003621868701),0,0,0,0,0,0,0.0
-0.8482526044699542,34.73484872536813,1,testing,Kenya,POINT (34.73484872536813 -0.8482526044699542),1,1,1,0,1,0,1.0
-1.6523111301971936,39.0237522954796,0,testing,Kenya,POINT (39.0237522954796 -1.6523111301971936),0,0,1,0,0,0,0.0
2.693632786095179,40.78764234677859,0,testing,Kenya,POINT (40.78764234677859 2.693632786095179),0,0,0,0,0,0,0.0
-0.7966242423341563,35.06000147333601,0,testing,Kenya,POINT (35.06000147333601 -0.7966242423341563),0,1,1,0,1,0,1.0
-0.8232024117545933,36.30009993341707,0,testing,Kenya,POINT (36.30009993341707 -0.8232024117545933),0,0,0,0,0,1,1.0
-0.3278705050389934,35.10989219436885,1,testing,Kenya,POINT (35.10989219436885 -0.3278705050389934),1,1,1,1,1,1,1.0
2.9560655204795507,35.97078220549668,0,testing,Kenya,POINT (35.97078220549668 2.9560655204795507),0,0,0,0,0,0,0.0
-0.4966636896018876,35.10284238847304,0,testing,Kenya,POINT (35.10284238847304 -0.4966636896018876),0,1,1,0,1,0,1.0
-3.146251638192202,40.132913213558695,0,testing,Kenya,POINT (40.132913213558695 -3.146251638192202),0,0,0,1,1,1,1.0
0.605241533460933,34.22388893299226,1,testing,Kenya,POINT (34.22388893299226 0.605241533460933),1,1,1,0,1,1,1.0
-0.4182302700090625,38.96670779650444,0,testing,Kenya,POINT (38.96670779650444 -0.4182302700090625),0,0,0,0,0,0,0.0
1.3051310381454757,40.32965437189055,0,testing,Kenya,POINT (40.32965437189055 1.3051310381454757),0,0,0,0,0,0,0.0
-0.2882607556531856,40.96226183600945,0,testing,Kenya,POINT (40.96226183600945 -0.2882607556531856),0,0,0,0,0,0,0.0
3.116710754764235,39.735173373793074,0,testing,Kenya,POINT (39.735173373793074 3.116710754764235),0,0,0,0,0,0,0.0
1.9556658604114368,36.82035819397363,0,testing,Kenya,POINT (36.82035819397363 1.9556658604114368),0,0,0,0,0,0,0.0
2.211003394302324,35.35383455962234,0,testing,Kenya,POINT (35.35383455962234 2.211003394302324),0,0,0,0,0,0,0.0
-1.428738022679518,35.410735825610544,0,testing,Kenya,POINT (35.410735825610544 -1.428738022679518),0,0,1,0,1,0,0.0
2.0807162473361056,37.19939040219627,0,testing,Kenya,POINT (37.19939040219627 2.0807162473361056),0,0,0,0,0,0,0.0
-0.947991363295004,35.08208831520865,1,testing,Kenya,POINT (35.08208831520865 -0.947991363295004),1,1,1,0,1,1,1.0
-1.2510182266385572,36.52975033347028,0,testing,Kenya,POINT (36.52975033347028 -1.2510182266385572),0,0,0,0,0,0,0.0
1.3595428403458083,34.93545090273626,0,testing,Kenya,POINT (34.93545090273626 1.3595428403458083),0,1,1,0,0,0,1.0
0.0077420264701762,34.71477847358641,1,testing,Kenya,POINT (34.71477847358641 0.0077420264701762),1,1,0,0,1,0,1.0
-1.1566710064881998,39.59186188819468,0,testing,Kenya,POINT (39.59186188819468 -1.1566710064881998),0,0,0,0,0,0,0.0
0.3327734926740099,38.23861965981843,0,testing,Kenya,POINT (38.23861965981843 0.3327734926740099),0,0,0,0,0,0,0.0
-0.7368748435057784,37.01526073538915,0,testing,Kenya,POINT (37.01526073538915 -0.7368748435057784),0,1,0,0,1,0,1.0
-2.415198363979528,38.09145658119295,1,testing,Kenya,POINT (38.09145658119295 -2.415198363979528),1,1,1,0,1,0,0.0
-0.0261208869790077,37.65093779234663,0,testing,Kenya,POINT (37.65093779234663 -0.0261208869790077),1,0,1,0,1,0,1.0
3.632313062717191,40.536095203749554,0,testing,Kenya,POINT (40.536095203749554 3.632313062717191),0,0,0,0,0,0,0.0
0.8483574983470237,34.56842069799163,1,testing,Kenya,POINT (34.56842069799163 0.8483574983470237),1,1,1,1,1,1,1.0
-0.0124794570067119,34.560156122324,1,testing,Kenya,POINT (34.560156122324 -0.0124794570067119),1,1,0,0,1,1,1.0
1.9856940678472763,36.52662305326271,0,testing,Kenya,POINT (36.52662305326271 1.9856940678472763),0,0,0,0,0,0,0.0
-0.4699689113578657,37.06018956428111,0,testing,Kenya,POINT (37.06018956428111 -0.4699689113578657),1,0,1,0,1,0,1.0
2.7377571101253597,39.14612330417667,0,testing,Kenya,POINT (39.14612330417667 2.7377571101253597),0,0,0,1,0,0,0.0
-1.7089443100333617,37.87082220460906,0,testing,Kenya,POINT (37.87082220460906 -1.7089443100333617),1,0,0,0,1,0,0.0
-0.0233631587331805,34.88255928203005,0,testing,Kenya,POINT (34.88255928203005 -0.0233631587331805),1,0,1,0,1,1,1.0
2.864896917650705,34.93492776673225,0,testing,Kenya,POINT (34.93492776673225 2.864896917650705),0,0,0,0,0,0,0.0
1.119704331352858,38.81338965106459,0,testing,Kenya,POINT (38.81338965106459 1.119704331352858),0,0,0,0,0,0,0.0
-0.4217081962359554,35.01471998180397,1,testing,Kenya,POINT (35.01471998180397 -0.4217081962359554),0,1,1,0,1,0,1.0
1.187649341007699,35.06865100448405,1,testing,Kenya,POINT (35.06865100448405 1.187649341007699),1,1,1,1,1,1,1.0
-0.2170677796524428,35.432462250513026,1,testing,Kenya,POINT (35.432462250513026 -0.2170677796524428),0,1,1,0,1,1,1.0
0.7606469113885553,35.12381890958649,0,testing,Kenya,POINT (35.12381890958649 0.7606469113885553),1,1,0,0,1,0,1.0
0.4774822800194547,34.30929368936593,1,testing,Kenya,POINT (34.30929368936593 0.4774822800194547),1,1,1,0,1,0,1.0
-0.6041420114577926,34.226388257459824,1,testing,Kenya,POINT (34.226388257459824 -0.6041420114577926),0,0,0,1,1,1,1.0
-0.8344837781524341,35.24400762282487,0,testing,Kenya,POINT (35.24400762282487 -0.8344837781524341),1,1,1,0,1,1,1.0
-3.386462077890213,37.62528047925142,1,testing,Kenya,POINT (37.62528047925142 -3.386462077890213),0,1,0,1,1,1,1.0
0.0039773779540602,37.94051901411475,0,testing,Kenya,POINT (37.94051901411475 0.0039773779540602),0,0,0,0,1,1,1.0
-0.5213450533332684,34.37280204804135,0,testing,Kenya,POINT (34.37280204804135 -0.5213450533332684),0,0,0,0,1,0,1.0
-0.0559506174015973,37.75101158485352,1,testing,Kenya,POINT (37.75101158485352 -0.0559506174015973),1,0,0,0,1,0,1.0
-0.5166194835899087,34.94705324098189,0,testing,Kenya,POINT (34.94705324098189 -0.5166194835899087),0,1,0,1,0,0,1.0
0.944772577359767,37.104919656283776,0,testing,Kenya,POINT (37.104919656283776 0.944772577359767),0,0,0,0,0,0,1.0
1.3337481691783033,35.6530472090822,0,testing,Kenya,POINT (35.6530472090822 1.3337481691783033),0,1,1,0,0,0,1.0
-0.7440523952127349,38.50386682037691,0,testing,Kenya,POINT (38.50386682037691 -0.7440523952127349),0,0,0,0,0,0,0.0
-0.7082741543121748,37.63731851488094,0,testing,Kenya,POINT (37.63731851488094 -0.7082741543121748),1,1,1,0,1,0,1.0
-0.6146176829171154,34.1891721541313,1,testing,Kenya,POINT (34.1891721541313 -0.6146176829171154),0,0,1,0,1,0,1.0
-0.2964640188019575,37.67795253138457,0,testing,Kenya,POINT (37.67795253138457 -0.2964640188019575),1,0,0,0,1,1,1.0
-1.043559942579206,38.06462053176975,0,testing,Kenya,POINT (38.06462053176975 -1.043559942579206),1,1,1,0,1,0,0.0
0.2008504045193734,34.51540863900097,0,testing,Kenya,POINT (34.51540863900097 0.2008504045193734),0,0,0,0,1,0,1.0
0.2551783003635253,34.40926954593081,0,testing,Kenya,POINT (34.40926954593081 0.2551783003635253),1,0,1,0,1,1,1.0
-1.0096069277601003,37.095575381750336,0,testing,Kenya,POINT (37.095575381750336 -1.0096069277601003),1,0,1,0,0,0,1.0
-1.0793531043719524,35.91774080987921,1,testing,Kenya,POINT (35.91774080987921 -1.0793531043719524),1,1,1,1,1,1,1.0
-0.244051212592096,35.09232298964106,1,testing,Kenya,POINT (35.09232298964106 -0.244051212592096),0,1,1,1,1,0,1.0
0.6737515821752349,35.44600492019322,0,testing,Kenya,POINT (35.44600492019322 0.6737515821752349),1,1,1,1,0,1,1.0
-1.4124646108398355,37.434398228197466,0,testing,Kenya,POINT (37.434398228197466 -1.4124646108398355),1,0,1,0,1,0,1.0
-0.8488962562008477,35.26606385102699,0,testing,Kenya,POINT (35.26606385102699 -0.8488962562008477),1,0,1,0,0,1,1.0
-0.4607649473863657,37.00569584470588,0,testing,Kenya,POINT (37.00569584470588 -0.4607649473863657),1,1,1,0,1,0,1.0
-0.001785680043406,34.681833787046784,0,testing,Kenya,POINT (34.681833787046784 -0.001785680043406),1,1,1,0,1,1,1.0
0.5353286427591524,34.92265893447306,0,testing,Kenya,POINT (34.92265893447306 0.5353286427591524),1,1,1,0,1,1,1.0
-1.6485412210153514,38.19300016102455,1,testing,Kenya,POINT (38.19300016102455 -1.6485412210153514),0,0,0,0,1,0,1.0
-0.8625910503550166,35.382128847748994,0,testing,Kenya,POINT (35.382128847748994 -0.8625910503550166),1,1,1,0,0,1,1.0
-2.724401129435582,37.52952524833004,1,testing,Kenya,POINT (37.52952524833004 -2.724401129435582),0,1,0,0,0,0,0.0
-2.9026633735747365,37.553857774558885,1,testing,Kenya,POINT (37.553857774558885 -2.9026633735747365),1,1,0,1,0,1,0.0
-2.087241346206248,37.61422072618653,0,testing,Kenya,POINT (37.61422072618653 -2.087241346206248),1,1,0,0,1,0,0.0
0.768390378516022,34.75823814690865,0,testing,Kenya,POINT (34.75823814690865 0.768390378516022),1,0,0,0,1,1,1.0
-1.1618142066887174,36.91066557025592,1,testing,Kenya,POINT (36.91066557025592 -1.1618142066887174),1,1,0,0,0,1,1.0
-1.0816838435200995,37.41839115014418,1,testing,Kenya,POINT (37.41839115014418 -1.0816838435200995),1,1,0,1,1,1,1.0
0.0049633730554919,36.14441258336499,0,testing,Kenya,POINT (36.14441258336499 0.0049633730554919),1,0,0,1,0,1,1.0
0.1099052613830598,34.47463753982868,0,testing,Kenya,POINT (34.47463753982868 0.1099052613830598),0,0,1,0,1,0,1.0
-0.7540557617057277,37.388102475893305,0,testing,Kenya,POINT (37.388102475893305 -0.7540557617057277),1,0,0,1,1,1,0.0
-0.4548346128555003,37.42891460399352,0,testing,Kenya,POINT (37.42891460399352 -0.4548346128555003),1,0,0,0,0,1,1.0
-0.2935963255564029,35.341565025437944,0,testing,Kenya,POINT (35.341565025437944 -0.2935963255564029),1,1,1,1,1,1,1.0
-0.7709979914980767,34.4371951436428,1,testing,Kenya,POINT (34.4371951436428 -0.7709979914980767),1,1,0,0,1,0,1.0
0.5048837047733515,34.97698104242654,0,testing,Kenya,POINT (34.97698104242654 0.5048837047733515),1,1,1,0,1,1,0.0
-0.7542905932579258,34.193493927332696,0,testing,Kenya,POINT (34.193493927332696 -0.7542905932579258),0,0,0,1,1,1,1.0
-0.7547247822555792,34.51308490339396,0,testing,Kenya,POINT (34.51308490339396 -0.7547247822555792),1,1,1,1,1,1,1.0
1.2027323213729808,34.75482976822808,1,testing,Kenya,POINT (34.75482976822808 1.2027323213729808),0,1,0,1,1,0,1.0
-0.0046737698171142,37.573692021019895,0,testing,Kenya,POINT (37.573692021019895 -0.0046737698171142),1,1,0,0,1,0,1.0
0.6912557299441862,34.649646702806294,1,testing,Kenya,POINT (34.649646702806294 0.6912557299441862),1,1,1,0,1,1,1.0
-0.0062801150604959,34.729242476157864,1,testing,Kenya,POINT (34.729242476157864 -0.0062801150604959),1,0,0,0,0,0,1.0
-0.5340005076082127,38.16088744929678,1,testing,Kenya,POINT (38.16088744929678 -0.5340005076082127),1,1,1,1,1,0,0.0
0.0894377397914205,34.634601312187485,1,testing,Kenya,POINT (34.634601312187485 0.0894377397914205),1,1,0,0,1,0,1.0
-0.5773129039263161,34.828144212308935,1,testing,Kenya,POINT (34.828144212308935 -0.5773129039263161),1,1,1,0,0,0,1.0
-0.5794803589111308,34.96478463720174,1,testing,Kenya,POINT (34.96478463720174 -0.5794803589111308),1,1,0,1,1,1,1.0
-1.0359101389648762,36.814465210482616,1,testing,Kenya,POINT (36.814465210482616 -1.0359101389648762),1,1,0,1,1,1,1.0
-0.8173018845840876,34.46410083114127,0,testing,Kenya,POINT (34.46410083114127 -0.8173018845840876),1,0,1,0,0,0,1.0
-1.8475391350422607,30.697791913972264,0,testing,Rwanda,POINT (30.697791913972264 -1.8475391350422607),0,0,0,0,0,0,0.0
-2.472423228369089,29.03443199894432,1,testing,Rwanda,POINT (29.03443199894432 -2.472423228369089),0,0,1,0,1,1,0.0
-2.026000376374841,29.429341019093343,0,testing,Rwanda,POINT (29.429341019093343 -2.026000376374841),0,0,0,0,0,0,0.0
-2.673542000132862,29.63630603496428,0,testing,Rwanda,POINT (29.63630603496428 -2.673542000132862),1,0,0,0,1,0,0.0
-1.8603952093970253,30.80437564833784,0,testing,Rwanda,POINT (30.80437564833784 -1.8603952093970253),0,0,0,0,0,0,0.0
-2.238158817264001,30.65320657579327,1,testing,Rwanda,POINT (30.65320657579327 -2.238158817264001),1,1,1,1,1,0,0.0
-2.004774425368341,30.0314010799326,0,testing,Rwanda,POINT (30.0314010799326 -2.004774425368341),0,0,0,0,0,0,0.0
-1.580327976789765,29.925656533416195,0,testing,Rwanda,POINT (29.925656533416195 -1.580327976789765),1,1,0,1,1,0,1.0
-1.5181451915958604,30.74183195896097,0,testing,Rwanda,POINT (30.74183195896097 -1.5181451915958604),0,0,0,0,0,0,0.0
-1.9491944383092847,29.16876144104164,0,testing,Rwanda,POINT (29.16876144104164 -1.9491944383092847),0,0,0,0,0,0,0.0
-1.537395204660717,29.85002630323682,1,testing,Rwanda,POINT (29.85002630323682 -1.537395204660717),1,1,1,0,1,1,0.0
-2.133738690628954,30.56173508317121,0,testing,Rwanda,POINT (30.56173508317121 -2.133738690628954),0,1,0,0,0,0,0.0
-1.9352207236291536,30.507080754995208,0,testing,Rwanda,POINT (30.507080754995208 -1.9352207236291536),0,0,0,0,0,0,0.0
-2.295782512521127,30.10594946603177,1,testing,Rwanda,POINT (30.10594946603177 -2.295782512521127),0,0,0,0,0,0,0.0
-1.7203088289637452,29.215709555026443,0,testing,Rwanda,POINT (29.215709555026443 -1.7203088289637452),0,0,0,0,0,0,0.0
-2.585882567240598,29.786745062149983,0,testing,Rwanda,POINT (29.786745062149983 -2.585882567240598),1,0,1,0,1,0,0.0
-1.3228815162267198,30.33416907014117,0,testing,Rwanda,POINT (30.33416907014117 -1.3228815162267198),1,0,1,0,0,1,0.0
-1.918173170416488,29.486349462702037,1,testing,Rwanda,POINT (29.486349462702037 -1.918173170416488),1,1,0,0,1,1,0.0
-1.6244827472459316,29.91313853570711,1,testing,Rwanda,POINT (29.91313853570711 -1.6244827472459316),1,1,0,0,0,1,1.0
-1.3223636518646285,30.272971609385635,1,testing,Rwanda,POINT (30.272971609385635 -1.3223636518646285),1,1,1,0,1,0,1.0
-2.0445230347891505,29.45222779942988,0,testing,Rwanda,POINT (29.45222779942988 -2.0445230347891505),1,0,0,0,0,1,0.0
-1.0724060083815008,30.39721957149309,1,testing,Rwanda,POINT (30.39721957149309 -1.0724060083815008),0,0,1,1,1,1,1.0
-2.3080016507202195,30.04147881112956,1,testing,Rwanda,POINT (30.04147881112956 -2.3080016507202195),1,0,1,0,1,0,0.0
-1.871958647918336,29.87080441236101,0,testing,Rwanda,POINT (29.87080441236101 -1.871958647918336),0,0,1,0,0,0,0.0
-1.6165253644312605,30.27153922571108,0,testing,Rwanda,POINT (30.27153922571108 -1.6165253644312605),0,0,0,0,1,0,0.0
-2.0600849219170354,30.64702309422218,1,testing,Rwanda,POINT (30.64702309422218 -2.0600849219170354),0,0,0,0,0,0,0.0
-2.046431861758639,30.814535585485658,0,testing,Rwanda,POINT (30.814535585485658 -2.046431861758639),0,0,0,0,0,0,0.0
-1.557137372545631,30.52111270099469,0,testing,Rwanda,POINT (30.52111270099469 -1.557137372545631),0,0,0,0,0,0,0.0
-1.5175087187773793,30.49328542164595,0,testing,Rwanda,POINT (30.49328542164595 -1.5175087187773793),0,0,0,0,0,0,0.0
-1.9906635516832745,29.3406713930781,0,testing,Rwanda,POINT (29.3406713930781 -1.9906635516832745),0,0,0,0,0,0,0.0
-2.685157978776708,29.412338235823,0,testing,Rwanda,POINT (29.412338235823 -2.685157978776708),0,0,0,0,0,0,0.0
-2.395848583998184,30.55726124588536,1,testing,Rwanda,POINT (30.55726124588536 -2.395848583998184),0,1,1,0,1,0,0.0
-2.014027671912464,30.49163358189068,1,testing,Rwanda,POINT (30.49163358189068 -2.014027671912464),0,0,0,0,1,1,0.0
-2.482022252726381,29.429482475779743,1,testing,Rwanda,POINT (29.429482475779743 -2.482022252726381),1,0,1,1,1,0,0.0
-1.95611318954363,29.36196970512125,1,testing,Rwanda,POINT (29.36196970512125 -1.95611318954363),1,0,0,0,1,0,0.0
-2.517409480685025,29.10844643979615,0,testing,Rwanda,POINT (29.10844643979615 -2.517409480685025),1,0,0,0,0,0,0.0
-2.1967066421339334,30.622964498686297,1,testing,Rwanda,POINT (30.622964498686297 -2.1967066421339334),0,0,1,1,1,1,0.0
-2.066774329616903,30.65660690410699,0,testing,Rwanda,POINT (30.65660690410699 -2.066774329616903),1,0,0,0,1,0,0.0
-1.887680186318829,29.38190432462908,1,testing,Rwanda,POINT (29.38190432462908 -1.887680186318829),1,1,1,0,1,0,0.0
-2.521237021313805,29.21447680678394,0,testing,Rwanda,POINT (29.21447680678394 -2.521237021313805),0,0,0,0,0,0,0.0
-2.053525279949419,30.43052313407659,1,testing,Rwanda,POINT (30.43052313407659 -2.053525279949419),1,0,0,0,1,0,0.0
-1.8446383629806664,30.488654911851317,1,testing,Rwanda,POINT (30.488654911851317 -1.8446383629806664),1,1,0,0,1,1,0.0
-1.8799130595800075,30.25628120192348,1,testing,Rwanda,POINT (30.25628120192348 -1.8799130595800075),1,1,0,0,1,1,0.0
-1.940988218053584,30.32779732650765,1,testing,Rwanda,POINT (30.32779732650765 -1.940988218053584),1,1,1,0,1,1,0.0
-2.3954076590878337,29.31908524276744,0,testing,Rwanda,POINT (29.31908524276744 -2.3954076590878337),0,0,0,0,0,0,0.0
-1.9028152008547896,29.74004177132198,1,testing,Rwanda,POINT (29.74004177132198 -1.9028152008547896),1,1,1,0,1,1,0.0
-2.162791580897535,29.21266433422173,0,testing,Rwanda,POINT (29.21266433422173 -2.162791580897535),0,0,0,0,0,0,0.0
-2.4728773840600238,29.548216337001232,0,testing,Rwanda,POINT (29.548216337001232 -2.4728773840600238),1,0,0,0,0,0,0.0
-1.7789651807486064,29.400389479971757,0,testing,Rwanda,POINT (29.400389479971757 -1.7789651807486064),0,0,1,0,1,0,0.0
-1.233699504747446,30.34366924372844,1,testing,Rwanda,POINT (30.34366924372844 -1.233699504747446),1,1,0,1,1,1,1.0
-1.7201858198838498,30.179185155175016,0,testing,Rwanda,POINT (30.179185155175016 -1.7201858198838498),1,1,0,0,0,0,0.0
-1.7872659468254648,30.11671633910105,0,testing,Rwanda,POINT (30.11671633910105 -1.7872659468254648),1,1,0,0,1,0,0.0
-2.762778948617705,29.54742206572654,0,testing,Rwanda,POINT (29.54742206572654 -2.762778948617705),1,0,0,0,0,0,0.0
-1.575775335592815,30.42053291028819,0,testing,Rwanda,POINT (30.42053291028819 -1.575775335592815),1,0,0,0,0,0,0.0
-1.2121799302792449,30.2878703143568,1,testing,Rwanda,POINT (30.2878703143568 -1.2121799302792449),1,0,1,0,1,1,1.0
-1.4706246284301046,29.86875307720016,0,testing,Rwanda,POINT (29.86875307720016 -1.4706246284301046),0,0,0,0,0,0,0.0
-1.8240350551140867,29.738663971414105,0,testing,Rwanda,POINT (29.738663971414105 -1.8240350551140867),1,1,1,0,0,0,0.0
-2.4371149390282514,29.84589940966145,0,testing,Rwanda,POINT (29.84589940966145 -2.4371149390282514),1,0,1,0,0,0,0.0
-2.068630616655883,29.72457585462985,0,testing,Rwanda,POINT (29.72457585462985 -2.068630616655883),0,1,0,0,0,0,0.0
-1.529741706048874,29.91766763733498,0,testing,Rwanda,POINT (29.91766763733498 -1.529741706048874),0,0,0,0,0,0,0.0
-1.7717351633298688,30.53599312719416,0,testing,Rwanda,POINT (30.53599312719416 -1.7717351633298688),0,1,1,0,0,0,0.0
-2.370039581841301,29.68878641827885,0,testing,Rwanda,POINT (29.68878641827885 -2.370039581841301),1,1,0,0,1,0,0.0
-2.0091724654538288,29.23962483968865,0,testing,Rwanda,POINT (29.23962483968865 -2.0091724654538288),0,0,0,0,0,0,0.0
-1.6255264228717043,30.326012232913783,1,testing,Rwanda,POINT (30.326012232913783 -1.6255264228717043),1,0,1,1,1,1,1.0
-2.3528766104130487,30.74826013876434,0,testing,Rwanda,POINT (30.74826013876434 -2.3528766104130487),1,0,0,0,1,0,0.0
-2.094453636780946,30.419699482245672,1,testing,Rwanda,POINT (30.419699482245672 -2.094453636780946),0,0,1,0,0,0,0.0
-1.941407923771573,30.67032300036038,1,testing,Rwanda,POINT (30.67032300036038 -1.941407923771573),0,1,1,1,0,1,0.0
-1.656565192142376,30.545910350885578,0,testing,Rwanda,POINT (30.545910350885578 -1.656565192142376),0,0,1,0,0,0,0.0
-1.7364786313989031,29.37531028236152,1,testing,Rwanda,POINT (29.37531028236152 -1.7364786313989031),1,0,0,0,1,0,0.0
-2.3574035988482867,29.126905539702456,0,testing,Rwanda,POINT (29.126905539702456 -2.3574035988482867),0,0,0,0,1,0,0.0
-1.9196364722602164,29.28486206022884,0,testing,Rwanda,POINT (29.28486206022884 -1.9196364722602164),0,0,0,0,0,0,0.0
-1.3319435749365258,30.460059887688296,1,testing,Rwanda,POINT (30.460059887688296 -1.3319435749365258),0,0,1,0,1,0,0.0
-2.17547843666116,29.957503563139024,1,testing,Rwanda,POINT (29.957503563139024 -2.17547843666116),1,1,1,0,1,0,0.0
-1.4663105216418626,30.60456751120005,0,testing,Rwanda,POINT (30.60456751120005 -1.4663105216418626),0,0,0,0,0,0,0.0
-1.6964714247664834,29.7782978692913,0,testing,Rwanda,POINT (29.7782978692913 -1.6964714247664834),1,0,1,0,0,0,0.0
-1.4625322135916223,30.614072141375253,0,testing,Rwanda,POINT (30.614072141375253 -1.4625322135916223),0,0,1,0,0,0,0.0
-1.3317315819061348,30.183902452549475,1,testing,Rwanda,POINT (30.183902452549475 -1.3317315819061348),1,1,1,0,1,0,1.0
-1.8522885757270509,30.35437359843713,1,testing,Rwanda,POINT (30.35437359843713 -1.8522885757270509),1,1,1,0,1,0,0.0
